Gene id	miRNA
11198	hsa-miR-542-3p
11198	hsa-miR-576-3p
11198	hsa-miR-1-3p
11198	hsa-let-7b-5p
8487	hsa-miR-494-3p
8487	hsa-miR-503-5p
8487	hsa-miR-16-5p
7051	hsa-let-7b-5p
7051	hsa-miR-9-5p
57556	hsa-let-7a-5p
54822	hsa-miR-141-5p
54822	hsa-miR-181a-5p
54822	hsa-miR-181c-5p
54822	hsa-miR-192-5p
54822	hsa-miR-202-5p
54822	hsa-miR-215-5p
54822	hsa-miR-216b-5p
54822	hsa-miR-32-5p
54822	hsa-miR-545-5p
54822	hsa-miR-9-3p
54822	hsa-miR-494-3p
7301	hsa-miR-155-5p
7301	hsa-miR-16-5p
79968	hsa-miR-1-3p
8773	hsa-miR-222-3p
8773	hsa-miR-9-3p
8773	hsa-miR-494-3p
8773	hsa-let-7b-5p
8773	hsa-miR-155-5p
26227	hsa-miR-1-3p
26227	hsa-miR-128-3p
1299	hsa-miR-133a-3p
7430	hsa-miR-148b-3p
7430	hsa-miR-152-3p
7430	hsa-miR-590-3p
7430	hsa-let-7b-5p
7430	hsa-miR-155-5p
7430	hsa-miR-16-5p
7430	hsa-miR-133a-3p
4637	hsa-miR-106a-5p
4637	hsa-miR-106b-5p
4637	hsa-miR-17-5p
4637	hsa-miR-20a-5p
4637	hsa-miR-20b-5p
26523	hsa-miR-877-5p
26523	hsa-miR-148b-3p
63967	hsa-let-7b-5p
63967	hsa-miR-1-3p
63967	hsa-miR-16-5p
1808	hsa-miR-140-5p
1808	hsa-miR-30a-5p
1808	hsa-miR-30b-5p
1808	hsa-miR-30c-5p
1808	hsa-miR-30d-5p
1808	hsa-miR-30e-5p
1808	hsa-miR-1-3p
1808	hsa-miR-494-3p
1808	hsa-miR-181a-5p
1808	hsa-miR-133a-3p
1808	hsa-miR-132-3p
1808	hsa-miR-128-3p
7042	hsa-miR-28-3p
7042	hsa-let-7b-5p
7042	hsa-miR-155-5p
7042	hsa-miR-16-5p
55105	hsa-let-7g-3p
55105	hsa-miR-576-3p
55105	hsa-miR-16-5p
10762	hsa-miR-181a-5p
10762	hsa-miR-181b-5p
10762	hsa-miR-181c-5p
10762	hsa-miR-181d-5p
10762	hsa-miR-548d-3p
10762	hsa-miR-1-3p
8318	hsa-miR-1-3p
1312	hsa-miR-22-3p
1312	hsa-miR-374b-5p
55862	hsa-miR-128-3p
55862	hsa-miR-141-3p
55862	hsa-miR-200a-3p
55862	hsa-miR-16-5p
9209	hsa-miR-203a-3p
9209	hsa-miR-9-3p
9209	hsa-miR-1-3p
9117	hsa-miR-1-3p
990	hsa-miR-106b-5p
990	hsa-miR-20a-5p
990	hsa-miR-155-5p
139596	hsa-miR-155-5p
139596	hsa-miR-16-5p
8697	hsa-let-7a-5p
8697	hsa-miR-23a-3p
8697	hsa-miR-23b-3p
8697	hsa-miR-494-3p
8697	hsa-miR-1-3p
23468	hsa-miR-101-5p
23468	hsa-miR-106b-5p
23468	hsa-miR-124-3p
23468	hsa-miR-126-5p
23468	hsa-miR-135a-5p
23468	hsa-miR-135b-5p
23468	hsa-miR-181a-5p
23468	hsa-miR-181c-5p
23468	hsa-miR-185-5p
23468	hsa-miR-186-5p
23468	hsa-miR-190a-5p
23468	hsa-miR-196a-3p
23468	hsa-miR-202-5p
23468	hsa-miR-20a-5p
23468	hsa-miR-219a-1-3p
23468	hsa-miR-24-2-5p
23468	hsa-miR-330-3p
23468	hsa-miR-338-3p
23468	hsa-miR-365a-3p
23468	hsa-miR-424-3p
23468	hsa-miR-532-5p
23468	hsa-miR-542-3p
23468	hsa-miR-576-5p
23468	hsa-miR-580-3p
23468	hsa-miR-628-5p
23468	hsa-miR-671-5p
23468	hsa-miR-7-5p
23468	hsa-miR-769-5p
23468	hsa-miR-1-3p
23468	hsa-miR-503-5p
23468	hsa-miR-155-5p
51430	hsa-let-7a-5p
51430	hsa-let-7b-5p
51430	hsa-let-7c-5p
51430	hsa-let-7d-5p
51430	hsa-let-7f-5p
51430	hsa-let-7g-5p
51430	hsa-let-7i-5p
51430	hsa-miR-128-3p
51430	hsa-miR-132-3p
51430	hsa-miR-141-5p
51430	hsa-miR-183-5p
51430	hsa-miR-194-3p
51430	hsa-miR-204-5p
51430	hsa-miR-27a-3p
51430	hsa-miR-27b-3p
51430	hsa-miR-574-3p
51430	hsa-miR-576-5p
51430	hsa-miR-579-3p
51430	hsa-miR-582-5p
51430	hsa-miR-641
51430	hsa-miR-98-5p
51430	hsa-miR-16-5p
51430	hsa-miR-142-3p
4436	hsa-miR-139-5p
4436	hsa-miR-1-3p
4436	hsa-miR-16-5p
4214	hsa-let-7a-3p
4214	hsa-let-7f-1-3p
4214	hsa-miR-15b-3p
4214	hsa-miR-21-3p
4214	hsa-miR-23b-3p
4214	hsa-miR-580-3p
4214	hsa-miR-624-5p
4214	hsa-miR-628-5p
4214	hsa-miR-641
4214	hsa-miR-651-5p
4214	hsa-miR-9-5p
4214	hsa-miR-1-3p
372	hsa-miR-196a-5p
372	hsa-miR-196b-5p
372	hsa-miR-22-3p
372	hsa-miR-365a-3p
372	hsa-miR-378a-3p
372	hsa-miR-422a
372	hsa-miR-532-5p
372	hsa-miR-1-3p
54566	hsa-miR-1-3p
54566	hsa-miR-16-5p
55151	hsa-miR-191-5p
55151	hsa-miR-1-3p
5711	hsa-miR-15a-3p
5711	hsa-miR-32-5p
5711	hsa-miR-34a-5p
5711	hsa-miR-767-5p
5711	hsa-miR-92a-3p
5711	hsa-miR-92b-3p
55357	hsa-miR-1-3p
55357	hsa-let-7b-5p
55357	hsa-miR-155-5p
55357	hsa-miR-16-5p
55357	hsa-miR-148b-3p
55280	hsa-miR-155-5p
55280	hsa-miR-122-5p
57715	hsa-let-7b-5p
9044	hsa-let-7f-5p
9044	hsa-let-7g-5p
9044	hsa-let-7i-5p
9044	hsa-miR-194-5p
9044	hsa-miR-23a-3p
9044	hsa-miR-23b-3p
9044	hsa-miR-330-5p
9044	hsa-miR-582-3p
9044	hsa-miR-1-3p
9044	hsa-miR-16-5p
1592	hsa-miR-16-5p
25805	hsa-let-7d-5p
25805	hsa-miR-202-5p
25805	hsa-miR-21-5p
25805	hsa-miR-450b-5p
25805	hsa-miR-590-5p
25805	hsa-miR-769-5p
3589	hsa-miR-103a-3p
3589	hsa-miR-503-5p
3589	hsa-miR-1-3p
3589	hsa-miR-16-5p
3589	hsa-miR-30a-5p
51322	hsa-let-7a-3p
51322	hsa-let-7b-3p
51322	hsa-let-7f-1-3p
51322	hsa-miR-125a-5p
51322	hsa-miR-125b-5p
51322	hsa-miR-130b-3p
51322	hsa-miR-135a-5p
51322	hsa-miR-135b-5p
51322	hsa-miR-19a-3p
51322	hsa-miR-19b-3p
51322	hsa-miR-301a-3p
51322	hsa-miR-301b-3p
51322	hsa-miR-338-5p
51322	hsa-miR-33b-3p
51322	hsa-miR-532-3p
51322	hsa-miR-574-3p
51322	hsa-miR-590-3p
51322	hsa-miR-7-1-3p
51322	hsa-miR-494-3p
1390	hsa-miR-20a-3p
1390	hsa-miR-1-3p
10101	hsa-miR-1-3p
10101	hsa-miR-603
3096	hsa-miR-361-5p
3096	hsa-miR-362-3p
3096	hsa-miR-548d-3p
3096	hsa-miR-576-5p
2289	hsa-let-7b-5p
2289	hsa-miR-155-5p
2289	hsa-miR-16-5p
2289	hsa-miR-122-5p
6732	hsa-miR-10a-3p
6732	hsa-miR-16-5p
6732	hsa-miR-9-5p
27154	hsa-miR-24-3p
27154	hsa-miR-580-3p
55168	hsa-miR-191-5p
28978	hsa-miR-1-3p
28978	hsa-miR-181a-5p
28978	hsa-miR-132-3p
114327	hsa-miR-1-3p
3326	hsa-miR-450b-5p
3326	hsa-miR-501-3p
3326	hsa-miR-502-3p
3326	hsa-miR-550a-5p
3326	hsa-miR-155-5p
3326	hsa-miR-16-5p
988	hsa-miR-335-3p
988	hsa-miR-16-5p
3710	hsa-miR-135a-5p
3710	hsa-miR-135b-5p
3710	hsa-miR-940
3710	hsa-miR-1-3p
3710	hsa-miR-124-3p
7738	hsa-miR-1-3p
1832	hsa-miR-132-3p
1832	hsa-miR-150-5p
1832	hsa-miR-185-3p
1832	hsa-miR-215-5p
1832	hsa-miR-217
1832	hsa-miR-486-5p
1832	hsa-miR-155-5p
1832	hsa-miR-9-5p
23411	hsa-miR-200b-3p
23411	hsa-miR-200c-3p
23411	hsa-miR-421
23411	hsa-miR-429
23411	hsa-miR-744-5p
23411	hsa-miR-7-5p
23411	hsa-miR-9-3p
23411	hsa-miR-1-3p
3189	hsa-miR-128-3p
3189	hsa-miR-425-5p
80173	hsa-miR-1-3p
3717	hsa-let-7b-5p
3717	hsa-miR-155-5p
3717	hsa-miR-16-5p
25	hsa-miR-26b-3p
25	hsa-miR-576-5p
25	hsa-miR-494-3p
25	hsa-miR-155-5p
11332	hsa-miR-185-5p
11332	hsa-miR-1-3p
11332	hsa-miR-155-5p
51100	hsa-let-7b-5p
51100	hsa-miR-16-5p
8317	hsa-miR-1-3p
8317	hsa-miR-16-5p
84144	hsa-miR-590-3p
84144	hsa-miR-1-3p
6319	hsa-let-7f-1-3p
6319	hsa-miR-101-5p
6319	hsa-miR-103a-3p
6319	hsa-miR-105-5p
6319	hsa-miR-107
6319	hsa-miR-125a-5p
6319	hsa-miR-125b-5p
6319	hsa-miR-126-5p
6319	hsa-miR-139-5p
6319	hsa-miR-140-5p
6319	hsa-miR-141-3p
6319	hsa-miR-141-5p
6319	hsa-miR-149-5p
6319	hsa-miR-155-5p
6319	hsa-miR-181a-5p
6319	hsa-miR-181c-5p
6319	hsa-miR-181d-5p
6319	hsa-miR-185-5p
6319	hsa-miR-186-5p
6319	hsa-miR-190a-5p
6319	hsa-miR-192-5p
6319	hsa-miR-194-3p
6319	hsa-miR-197-3p
6319	hsa-miR-200a-3p
6319	hsa-miR-215-5p
6319	hsa-miR-216a-5p
6319	hsa-miR-219a-1-3p
6319	hsa-miR-221-3p
6319	hsa-miR-222-3p
6319	hsa-miR-224-5p
6319	hsa-miR-24-3p
6319	hsa-miR-29a-3p
6319	hsa-miR-29b-3p
6319	hsa-miR-30b-3p
6319	hsa-miR-331-3p
6319	hsa-miR-335-5p
6319	hsa-miR-339-3p
6319	hsa-miR-345-5p
6319	hsa-miR-374b-3p
6319	hsa-miR-421
6319	hsa-miR-423-5p
6319	hsa-miR-484
6319	hsa-miR-580-3p
6319	hsa-miR-603
6319	hsa-miR-615-5p
6319	hsa-miR-744-5p
6319	hsa-miR-93-3p
6319	hsa-miR-940
6319	hsa-miR-941
11018	hsa-miR-103a-3p
11018	hsa-miR-494-3p
11018	hsa-miR-124-3p
3983	hsa-miR-196a-3p
3983	hsa-miR-335-5p
3983	hsa-miR-362-3p
3983	hsa-miR-603
3983	hsa-let-7b-5p
3983	hsa-miR-155-5p
3983	hsa-miR-122-5p
79956	hsa-miR-27b-5p
79956	hsa-let-7b-5p
79956	hsa-miR-155-5p
79956	hsa-miR-16-5p
79956	hsa-miR-148b-3p
22931	hsa-miR-335-5p
22931	hsa-miR-16-5p
22931	hsa-miR-132-3p
8829	hsa-miR-27b-5p
8829	hsa-miR-345-5p
8829	hsa-miR-1-3p
8829	hsa-miR-155-5p
8829	hsa-miR-16-5p
56952	hsa-miR-1-3p
56952	hsa-miR-122-5p
54873	hsa-miR-155-5p
54873	hsa-miR-16-5p
4650	hsa-miR-1-3p
4650	hsa-let-7b-5p
5714	hsa-let-7b-5p
5714	hsa-miR-16-5p
54620	hsa-let-7b-5p
80270	hsa-let-7b-5p
80270	hsa-miR-155-5p
80270	hsa-miR-16-5p
9739	hsa-miR-146b-5p
1153	hsa-miR-128-3p
513	hsa-miR-155-5p
255057	hsa-miR-16-5p
4670	hsa-let-7i-3p
4670	hsa-miR-18a-3p
4670	hsa-miR-26b-3p
4670	hsa-miR-324-3p
4670	hsa-miR-452-5p
4670	hsa-miR-7-1-3p
51257	hsa-miR-148b-3p
4713	hsa-miR-603
997	hsa-let-7a-5p
997	hsa-miR-494-3p
4507	hsa-miR-155-5p
4507	hsa-miR-16-5p
126353	hsa-miR-1-3p
126353	hsa-miR-124-3p
126353	hsa-miR-603
610	hsa-miR-193a-5p
610	hsa-miR-671-5p
113177	hsa-let-7b-5p
4616	hsa-miR-494-3p
4616	hsa-miR-503-5p
4616	hsa-miR-155-5p
2872	hsa-miR-106a-5p
2872	hsa-miR-106b-5p
2872	hsa-miR-141-5p
2872	hsa-miR-17-5p
2872	hsa-miR-20a-5p
2872	hsa-miR-20b-5p
2872	hsa-miR-548d-3p
2872	hsa-miR-873-5p
2872	hsa-miR-93-5p
27037	hsa-miR-1-3p
5902	hsa-miR-1-3p
51586	hsa-miR-23a-5p
9342	hsa-miR-1-3p
1399	hsa-miR-141-3p
1399	hsa-miR-200a-3p
1399	hsa-miR-200b-3p
1399	hsa-miR-200c-3p
1399	hsa-miR-429
1399	hsa-miR-877-5p
1399	hsa-miR-99a-3p
1399	hsa-miR-99b-3p
1399	hsa-let-7b-5p
6598	hsa-miR-1-3p
91319	hsa-miR-603
91319	hsa-let-7b-5p
91319	hsa-miR-16-5p
23786	hsa-miR-155-5p
23786	hsa-miR-16-5p
1652	hsa-miR-1-3p
1652	hsa-miR-191-5p
83874	hsa-miR-30a-5p
10291	hsa-miR-16-5p
6634	hsa-miR-1-3p
6634	hsa-miR-503-5p
5594	hsa-miR-105-5p
5594	hsa-miR-128-3p
5594	hsa-miR-27a-3p
5594	hsa-miR-27b-3p
5594	hsa-miR-582-5p
5594	hsa-miR-7-5p
5594	hsa-miR-766-3p
5594	hsa-miR-92a-1-5p
5594	hsa-miR-93-3p
5594	hsa-miR-9-5p
5594	hsa-miR-155-5p
5594	hsa-miR-16-5p
9647	hsa-miR-124-3p
8940	hsa-miR-155-5p
6576	hsa-miR-15a-5p
6576	hsa-miR-15b-5p
6576	hsa-miR-16-5p
6576	hsa-miR-197-3p
6576	hsa-miR-424-5p
6576	hsa-miR-497-5p
6576	hsa-miR-503-5p
6576	hsa-miR-1-3p
6576	hsa-miR-494-3p
6576	hsa-let-7b-5p
6576	hsa-miR-155-5p
6576	hsa-miR-124-3p
3957	hsa-miR-155-5p
7290	hsa-miR-122-5p
23616	hsa-miR-133a-3p
23616	hsa-miR-124-3p
3956	hsa-miR-1-3p
3956	hsa-miR-503-5p
89781	hsa-miR-1-3p
113791	hsa-miR-133a-3p
23598	hsa-miR-155-5p
23598	hsa-miR-16-5p
11078	hsa-let-7e-5p
129138	hsa-miR-1-3p
51386	hsa-miR-301a-3p
51386	hsa-miR-301b-3p
51386	hsa-miR-494-3p
4809	hsa-miR-603
9681	hsa-let-7f-2-3p
9681	hsa-let-7g-3p
9681	hsa-miR-30a-5p
9463	hsa-miR-1-3p
23331	hsa-miR-185-3p
79019	hsa-miR-1-3p
55964	hsa-miR-30a-5p
11015	hsa-miR-15a-3p
11015	hsa-miR-1-3p
11015	hsa-miR-494-3p
11015	hsa-miR-503-5p
10521	hsa-miR-27a-3p
10521	hsa-miR-27b-3p
10521	hsa-miR-590-5p
10521	hsa-miR-494-3p
10521	hsa-miR-503-5p
10521	hsa-let-7b-5p
10521	hsa-miR-155-5p
10521	hsa-miR-16-5p
6942	hsa-miR-22-5p
25776	hsa-miR-1-3p
56993	hsa-miR-1-3p
56993	hsa-let-7b-5p
56993	hsa-miR-155-5p
56993	hsa-miR-16-5p
7494	hsa-miR-222-3p
7494	hsa-miR-502-3p
7494	hsa-miR-873-5p
7494	hsa-miR-124-3p
7494	hsa-miR-155-5p
9929	hsa-miR-30a-5p
9929	hsa-miR-30b-5p
9929	hsa-miR-30c-5p
9929	hsa-miR-30d-5p
9929	hsa-miR-30e-5p
25793	hsa-miR-1-3p
25793	hsa-miR-122-5p
84271	hsa-miR-1-3p
84271	hsa-miR-494-3p
84271	hsa-miR-503-5p
84271	hsa-miR-155-5p
7078	hsa-miR-15a-5p
7078	hsa-miR-21-5p
7078	hsa-miR-216a-5p
7078	hsa-miR-1-3p
7078	hsa-miR-155-5p
7078	hsa-miR-16-5p
7078	hsa-miR-124-3p
25777	hsa-miR-1-3p
1727	hsa-miR-151a-5p
1727	hsa-miR-31-5p
1727	hsa-miR-328-3p
1727	hsa-miR-940
1727	hsa-miR-124-3p
1727	hsa-miR-494-3p
1727	hsa-let-7b-5p
1727	hsa-miR-155-5p
10126	hsa-miR-133a-3p
11252	hsa-miR-378a-3p
11252	hsa-miR-422a
11252	hsa-miR-641
11252	hsa-miR-16-5p
25809	hsa-let-7b-5p
25809	hsa-miR-155-5p
162	hsa-miR-1-3p
10042	hsa-miR-452-5p
10042	hsa-miR-876-5p
4744	hsa-miR-124-3p
1120	hsa-miR-1-3p
1120	hsa-let-7b-5p
638	hsa-let-7b-5p
638	hsa-miR-9-5p
3162	hsa-miR-1-3p
3162	hsa-miR-103a-3p
3162	hsa-miR-124-3p
3162	hsa-miR-494-3p
3162	hsa-miR-16-5p
3162	hsa-miR-148b-3p
3162	hsa-miR-128-3p
3162	hsa-miR-122-5p
27349	hsa-let-7a-5p
27349	hsa-let-7b-5p
27349	hsa-let-7c-5p
27349	hsa-let-7d-5p
27349	hsa-let-7f-5p
27349	hsa-let-7g-5p
27349	hsa-let-7i-5p
27349	hsa-miR-196a-5p
27349	hsa-miR-196b-5p
27349	hsa-miR-98-5p
4174	hsa-miR-34a-5p
4174	hsa-miR-1-3p
4174	hsa-miR-191-5p
706	hsa-let-7b-5p
23170	hsa-miR-16-5p
23492	hsa-miR-181a-5p
5155	hsa-let-7b-5p
23543	hsa-let-7a-5p
23543	hsa-miR-200b-3p
23543	hsa-miR-429
23543	hsa-miR-486-3p
23543	hsa-miR-584-5p
23543	hsa-miR-625-5p
23543	hsa-miR-494-3p
84164	hsa-miR-1-3p
84164	hsa-miR-124-3p
8897	hsa-miR-185-5p
54471	hsa-miR-10a-5p
54471	hsa-miR-1-3p
54471	hsa-miR-124-3p
4627	hsa-miR-23a-3p
4627	hsa-miR-23b-3p
4627	hsa-miR-30b-3p
4627	hsa-miR-30c-1-3p
4627	hsa-miR-30c-2-3p
4627	hsa-miR-486-3p
4627	hsa-miR-103a-3p
4627	hsa-miR-124-3p
4627	hsa-let-7b-5p
4627	hsa-miR-155-5p
4627	hsa-miR-16-5p
4627	hsa-miR-133a-3p
4627	hsa-miR-9-5p
25813	hsa-miR-1-3p
80020	hsa-miR-423-5p
80020	hsa-miR-1-3p
8664	hsa-miR-149-5p
8664	hsa-miR-579-3p
8664	hsa-miR-191-5p
23112	hsa-let-7a-3p
23112	hsa-let-7b-3p
23112	hsa-let-7f-1-3p
23112	hsa-miR-101-3p
23112	hsa-miR-150-5p
23112	hsa-miR-15a-5p
23112	hsa-miR-15b-5p
23112	hsa-miR-16-5p
23112	hsa-miR-17-3p
23112	hsa-miR-183-3p
23112	hsa-miR-186-5p
23112	hsa-miR-190a-5p
23112	hsa-miR-194-3p
23112	hsa-miR-199a-3p
23112	hsa-miR-199a-5p
23112	hsa-miR-19a-5p
23112	hsa-miR-19b-1-5p
23112	hsa-miR-26b-3p
23112	hsa-miR-29a-3p
23112	hsa-miR-29b-1-5p
23112	hsa-miR-29b-3p
23112	hsa-miR-29c-3p
23112	hsa-miR-30a-3p
23112	hsa-miR-30d-3p
23112	hsa-miR-30e-3p
23112	hsa-miR-32-5p
23112	hsa-miR-335-5p
23112	hsa-miR-374a-5p
23112	hsa-miR-374b-3p
23112	hsa-miR-503-5p
23112	hsa-miR-7-5p
23112	hsa-miR-876-5p
23112	hsa-miR-93-3p
23112	hsa-miR-96-5p
27352	hsa-miR-1-3p
23313	hsa-miR-17-5p
23313	hsa-miR-20b-5p
23313	hsa-miR-30a-5p
23313	hsa-miR-30b-5p
23313	hsa-miR-30c-5p
23313	hsa-miR-30d-5p
23313	hsa-miR-93-5p
10478	hsa-miR-548d-3p
10478	hsa-miR-1-3p
9978	hsa-miR-96-5p
9978	hsa-miR-494-3p
2033	hsa-let-7a-5p
2033	hsa-miR-10a-3p
2033	hsa-miR-484
2033	hsa-miR-767-5p
5905	hsa-miR-27a-3p
5905	hsa-miR-27b-3p
5905	hsa-miR-339-3p
5905	hsa-miR-421
5905	hsa-miR-486-3p
5905	hsa-let-7b-5p
5905	hsa-miR-155-5p
5905	hsa-miR-16-5p
23264	hsa-miR-126-5p
23264	hsa-miR-1-3p
23264	hsa-miR-132-3p
50	hsa-miR-1-3p
171568	hsa-miR-1-3p
5372	hsa-miR-1-3p
27351	hsa-miR-378a-5p
27351	hsa-miR-424-5p
27351	hsa-miR-497-5p
27351	hsa-miR-16-5p
64781	hsa-miR-18a-5p
64781	hsa-miR-18b-5p
64781	hsa-miR-19a-5p
64781	hsa-miR-19b-1-5p
64781	hsa-miR-32-5p
64781	hsa-miR-92a-3p
64781	hsa-miR-92b-3p
64781	hsa-miR-1-3p
64781	hsa-miR-494-3p
64781	hsa-miR-133a-3p
23774	hsa-miR-17-5p
23774	hsa-miR-20b-5p
23774	hsa-miR-331-3p
23774	hsa-miR-93-5p
9889	hsa-miR-20a-3p
9889	hsa-miR-217
9889	hsa-miR-155-5p
23351	hsa-miR-576-3p
55147	hsa-miR-494-3p
10419	hsa-miR-106b-5p
10419	hsa-miR-20a-5p
10419	hsa-miR-545-5p
1690	hsa-miR-155-5p
1690	hsa-miR-16-5p
11154	hsa-miR-1-3p
79609	hsa-miR-589-3p
6655	hsa-miR-155-5p
8814	hsa-miR-1-3p
51199	hsa-let-7a-3p
51199	hsa-let-7b-3p
51199	hsa-let-7f-1-3p
51199	hsa-miR-125a-5p
51199	hsa-miR-125b-5p
51199	hsa-miR-141-5p
51199	hsa-miR-181b-5p
51199	hsa-miR-181d-5p
51199	hsa-miR-576-5p
51199	hsa-miR-155-5p
5706	hsa-miR-16-5p
64841	hsa-miR-148b-3p
64841	hsa-miR-152-3p
64841	hsa-miR-494-3p
64841	hsa-miR-503-5p
64841	hsa-miR-1-3p
1033	hsa-miR-494-3p
1033	hsa-miR-503-5p
1033	hsa-miR-155-5p
1033	hsa-miR-16-5p
10175	hsa-let-7a-3p
10175	hsa-let-7f-1-3p
10175	hsa-miR-21-3p
10175	hsa-miR-1-3p
10175	hsa-miR-155-5p
51382	hsa-miR-1-3p
26499	hsa-miR-1-3p
26499	hsa-let-7b-5p
26499	hsa-miR-16-5p
5283	hsa-miR-7-5p
10490	hsa-miR-582-3p
10490	hsa-miR-191-5p
10490	hsa-miR-1-3p
10490	hsa-miR-155-5p
10490	hsa-miR-16-5p
26520	hsa-miR-1-3p
2954	hsa-let-7b-5p
283578	hsa-miR-194-5p
283578	hsa-miR-26a-5p
283578	hsa-miR-26b-5p
283578	hsa-miR-1-3p
10598	hsa-miR-338-3p
10598	hsa-miR-497-5p
23002	hsa-miR-16-5p
9517	hsa-miR-1-3p
9517	hsa-miR-16-5p
9517	hsa-miR-128-3p
5641	hsa-miR-217
22938	hsa-miR-7-1-3p
22938	hsa-miR-767-5p
3705	hsa-miR-148b-3p
51635	hsa-miR-16-5p
5494	hsa-miR-124-3p
5494	hsa-miR-940
5494	hsa-miR-1-3p
51804	hsa-miR-590-3p
145508	hsa-miR-16-5p
2079	hsa-miR-542-3p
3091	hsa-miR-100-3p
3091	hsa-miR-16-2-3p
3091	hsa-miR-22-5p
3091	hsa-miR-31-5p
3091	hsa-miR-501-3p
3091	hsa-miR-502-3p
3091	hsa-miR-580-3p
3091	hsa-miR-590-3p
3091	hsa-miR-1-3p
3091	hsa-miR-155-5p
3091	hsa-miR-16-5p
3091	hsa-miR-133a-3p
9766	hsa-miR-106a-5p
9766	hsa-miR-106b-5p
9766	hsa-miR-148b-5p
9766	hsa-miR-17-5p
9766	hsa-miR-20a-5p
9766	hsa-miR-20b-5p
9766	hsa-miR-21-5p
9766	hsa-miR-93-5p
9766	hsa-miR-1-3p
9766	hsa-miR-122-5p
6554	hsa-miR-16-5p
1983	hsa-miR-16-5p
23405	hsa-let-7a-5p
23405	hsa-let-7b-5p
23405	hsa-let-7c-5p
23405	hsa-let-7d-5p
23405	hsa-let-7e-5p
23405	hsa-let-7f-5p
23405	hsa-let-7g-5p
23405	hsa-let-7i-5p
23405	hsa-miR-17-3p
23405	hsa-miR-196a-5p
23405	hsa-miR-196b-5p
23405	hsa-miR-197-3p
23405	hsa-miR-202-5p
23405	hsa-miR-21-3p
23405	hsa-miR-217
23405	hsa-miR-32-5p
23405	hsa-miR-330-3p
23405	hsa-miR-342-3p
23405	hsa-miR-425-5p
23405	hsa-miR-98-5p
79038	hsa-miR-100-3p
79038	hsa-miR-20a-5p
79038	hsa-miR-25-3p
79038	hsa-miR-32-5p
79038	hsa-miR-92a-3p
79038	hsa-miR-92b-3p
79038	hsa-miR-1-3p
79038	hsa-miR-155-5p
4522	hsa-miR-183-5p
79882	hsa-miR-574-5p
9894	hsa-miR-1-3p
9894	hsa-miR-603
22990	hsa-miR-190a-5p
22990	hsa-miR-582-5p
22990	hsa-miR-590-3p
22990	hsa-miR-603
623	hsa-miR-155-5p
51527	hsa-miR-1-3p
51527	hsa-miR-16-5p
7443	hsa-miR-494-3p
7443	hsa-miR-1-3p
5700	hsa-miR-494-3p
5700	hsa-miR-503-5p
89932	hsa-miR-133a-3p
9252	hsa-miR-202-5p
55671	hsa-miR-105-5p
55671	hsa-miR-140-3p
55671	hsa-miR-17-3p
55671	hsa-miR-215-5p
55671	hsa-miR-625-5p
55671	hsa-miR-494-3p
55671	hsa-miR-503-5p
55671	hsa-miR-155-5p
55671	hsa-miR-16-5p
60686	hsa-miR-1-3p
5693	hsa-let-7b-5p
5693	hsa-miR-16-5p
5693	hsa-miR-142-3p
7528	hsa-let-7a-3p
7528	hsa-let-7b-3p
7528	hsa-let-7f-1-3p
7528	hsa-miR-16-2-3p
7528	hsa-miR-21-5p
7528	hsa-miR-29a-3p
7528	hsa-miR-29b-3p
7528	hsa-miR-29c-3p
7528	hsa-miR-330-3p
7528	hsa-miR-335-3p
7528	hsa-miR-340-5p
7528	hsa-miR-582-5p
7528	hsa-miR-629-5p
7528	hsa-miR-651-5p
22985	hsa-miR-125a-5p
22985	hsa-miR-125b-5p
22985	hsa-let-7b-5p
22985	hsa-miR-155-5p
22985	hsa-miR-16-5p
9321	hsa-miR-1-3p
9321	hsa-miR-16-5p
328	hsa-miR-191-5p
328	hsa-miR-16-5p
8106	hsa-miR-15b-5p
8106	hsa-miR-16-5p
8106	hsa-miR-424-5p
8106	hsa-miR-497-5p
8106	hsa-miR-503-5p
8106	hsa-miR-1-3p
8106	hsa-miR-191-5p
394	hsa-miR-338-3p
394	hsa-miR-425-5p
394	hsa-miR-494-3p
394	hsa-miR-582-5p
394	hsa-miR-155-5p
394	hsa-miR-16-5p
6729	hsa-miR-494-3p
6729	hsa-miR-1-3p
57680	hsa-miR-106b-5p
57680	hsa-miR-17-5p
57680	hsa-miR-20a-5p
57680	hsa-miR-20b-5p
57680	hsa-miR-484
57680	hsa-miR-93-5p
5106	hsa-miR-30a-5p
9692	hsa-miR-874-3p
80344	hsa-miR-1-3p
4792	hsa-miR-338-5p
51016	hsa-miR-1-3p
5721	hsa-miR-590-3p
5721	hsa-miR-124-3p
5721	hsa-miR-155-5p
84312	hsa-miR-193a-3p
10548	hsa-miR-103a-3p
10548	hsa-miR-155-5p
10548	hsa-miR-494-3p
10484	hsa-miR-548d-3p
10484	hsa-miR-494-3p
10484	hsa-miR-30a-5p
51292	hsa-miR-1-3p
51292	hsa-let-7b-5p
51292	hsa-miR-155-5p
51292	hsa-miR-16-5p
5411	hsa-let-7f-2-3p
5411	hsa-miR-124-3p
5411	hsa-miR-324-5p
5411	hsa-miR-1-3p
5411	hsa-miR-16-5p
63935	hsa-miR-1-3p
63935	hsa-let-7b-5p
2937	hsa-miR-15a-3p
