Gene id	Expr
28964	3.46038928
6871	4.022078672
26574	7.667156307
79154	4.530736696
9326	9.003705678
4302	4.056224386
5691	11.10308795
54883	5.741566574
6143	12.40877519
84961	3.801655518
10900	3.445281962
7343	5.486656679
1440	3.065871803
5709	8.428834716
22794	4.74100851
51195	3.110355219
8787	3.114791905
54894	3.153740185
7473	4.083500753
443	3.230920691
5889	7.505666315
5414	2.986993841
9110	5.603476572
4591	6.645910631
5023	2.99536567
79665	8.416668896
8688	3.303431264
51174	5.000427831
3837	9.66103224
6198	5.687890754
80279	5.719672863
10951	9.637271363
9400	3.891796072
9487	3.446937653
2584	6.255669842
57508	3.99976357
23125	4.507926214
9969	7.004029218
2027	9.792139074
5216	9.741564752
26001	6.669549326
8402	7.601352664
51655	3.159841821
1145	3.32062551
10743	4.303384705
4927	7.44035934
708	11.3789953
6532	3.040332537
642	8.485235241
1362	6.858044868
9527	5.512424491
57003	7.744708928
51003	6.822213696
1819	4.498410504
117246	8.837317374
11216	5.428172383
218	8.763429287
6603	4.94568499
3384	4.201098419
9144	7.237423835
27077	6.912055061
55813	8.403053764
1655	11.35111453
64149	7.457793508
9267	4.937440342
5717	9.297050588
3959	8.786262575
40	3.294002465
6354	6.935650333
6347	11.06460026
6355	3.642439344
6346	3.276195305
5193	6.233299523
6928	3.067570269
3882	3.276468723
79132	3.477436208
2648	7.080505862
5878	6.63467386
4669	6.992686907
3292	3.919364655
6945	7.518922044
8506	4.614409043
51225	2.9268882
2145	5.3245776
1748	3.63581923
5508	5.200938246
1277	3.658011018
6442	2.95767683
100885850	3.643260767
51264	9.724525926
10493	5.368765591
55379	9.157990004
8153	3.120945891
239	3.1036152
10014	4.859431049
8714	7.140178753
51747	9.391258086
5539	3.050277179
4355	3.484895233
64750	5.149728013
1845	4.821121038
786	3.217623807
9343	7.430007418
3131	3.106716358
9120	3.560211877
5573	9.08868857
1949	3.164619509
54757	2.867631989
7531	5.069983037
23531	5.021618689
29098	9.140317789
5608	6.744704749
25979	7.429403054
26118	7.480049539
5957	3.075639821
9368	8.771110919
4621	2.967995686
26151	6.310636326
54868	4.434913338
7126	6.365403863
90410	7.537874805
27346	9.505390159
30850	4.780232984
5376	9.144386451
8456	2.794543248
6830	4.713061824
83871	9.582802285
57649	3.668664304
8929	3.233084521
55161	6.832306841
2557	2.714085398
2798	2.873228709
57606	5.869991346
54940	9.578735209
7365	2.880412533
80157	3.484052189
23142	6.489186923
64854	4.14643368
6783	2.766854866
54959	2.754566112
26952	2.981633056
26511	5.552542811
10874	9.655826615
57482	3.174988586
8649	5.323058269
5197	2.810811874
4790	7.921040579
4126	6.935082127
7323	10.08195159
5602	3.01056473
1998	6.915965629
4717	10.46796707
7350	2.680773332
23158	5.339760754
27309	7.938523995
8821	3.337470585
2549	3.473710131
11275	5.277585448
3558	2.979743233
1363	6.653654278
6164	6.947676708
7466	3.966642986
11199	8.326797662
80273	8.201919616
54433	6.756520469
2483	9.560414149
1182	8.16267226
51166	4.376838976
51809	8.852025598
1665	10.26287817
6649	3.171954228
51091	3.738806233
23321	5.528531213
56606	2.83158789
55294	5.051906641
55247	6.456511783
55296	5.296574742
116449	2.81129632
7468	5.648563599
152503	5.23999164
57620	4.500050634
579	3.704256592
10227	6.424282366
2743	4.644876393
683	2.796933171
9693	3.896127252
3083	3.101383444
83891	6.096031288
55805	2.764729185
55325	5.781022212
51274	4.730305675
51088	5.900716856
25854	3.347829682
64151	5.978911321
7358	7.554895972
10891	4.61944358
29118	2.796661831
1410	6.045458254
120237	2.702380899
10553	9.855489898
1075	9.825056786
91057	7.366599727
7704	3.367596971
26610	7.513337701
8882	5.786673927
23788	8.920412334
23360	7.271722254
7007	2.993787473
6309	6.994653978
56253	2.719031474
79864	3.064193072
27087	3.249823726
3312	4.263732637
5024	3.262636457
4013	4.127986319
3338	6.070363383
54414	4.587111517
29907	7.327105076
9404	4.310809862
23220	5.898482265
23130	4.237146184
10938	4.049259491
5007	5.121586699
81622	3.284692948
83480	7.483676998
28960	8.10534793
51111	6.012166935
55572	6.133427805
55291	5.670535923
9379	3.463798548
64231	2.801729803
51338	2.935265846
6484	6.459033141
1374	6.311355948
595	4.990877788
79080	6.84017397
27339	9.817063153
79073	5.501781318
887	2.918119245
3263	3.157287256
10612	3.222268387
26973	7.261611522
2348	7.84982112
25906	7.202601834
2352	2.885769713
24145	4.816370175
9828	4.618036127
116519	2.954078578
337	3.219289561
345	3.071511554
22897	3.834932883
50862	4.211379888
57562	4.351174883
1982	10.78937285
3587	3.048131968
374378	3.972318126
329	6.882343216
9354	4.263720947
4321	2.789839903
1656	3.771681725
7379	3.140865542
867	3.839155506
5818	4.023388653
10114	3.158767341
25758	3.022581727
26273	5.690930792
8050	7.919030945
6506	3.047828115
29099	4.460523474
51296	3.479166031
921	3.027590116
84680	3.209065423
4250	3.122468185
4192	5.522247353
55626	3.552670613
8567	6.123498056
79829	4.567043842
833	7.602050914
5002	7.117791923
975	9.111723761
54733	4.945192444
29125	2.9859631
55531	2.829078826
796	3.011643708
55553	2.911523382
10944	5.961463761
9600	6.491306743
9049	7.797370012
4928	6.396296222
4728	8.753346416
10312	6.792890686
1119	5.815152216
23086	3.144950106
11234	6.529343022
2965	7.842154451
5450	3.095234158
5776	2.796760679
7450	2.972664342
10536	5.58568787
8496	4.363567095
25766	3.938403931
969	2.807620135
11108	5.945281104
9976	3.592166213
84274	7.44937149
6404	3.175739902
23603	6.682859851
41	4.187340743
1610	2.767675208
65981	4.79030796
441631	3.240667924
83892	6.578691814
4891	6.374508485
9761	7.862753992
4598	3.823718746
81566	4.408819284
10645	6.780747156
51411	2.842613677
51561	3.109786779
506	11.41160458
10728	10.73005725
337993	2.997764855
605	3.89249637
65117	7.982693375
1594	3.599581716
4618	2.910909273
4617	3.194932738
8825	2.822891369
79611	3.100073205
23371	4.763944703
2735	3.065515352
10988	9.144855829
4048	9.457170679
2004	5.596551773
6539	3.048209865
81029	3.597360917
55110	9.985059999
59341	3.060646761
55846	4.270958717
2305	5.704390805
11272	4.888701531
56341	3.089353805
57097	2.908335018
51184	7.984097709
51699	9.295189567
2251	3.109927942
4633	2.984458674
10635	6.517862963
23316	3.379350624
10019	3.228170281
10566	2.918155881
54682	5.583274586
3736	2.80060995
80824	3.089733216
1389	7.154562248
80724	3.697098543
217	7.86858897
1027	8.076902182
55507	2.762089179
80018	6.626198736
83445	2.783100639
6337	4.35763634
4055	7.631141338
4940	4.513643136
4939	3.038545085
420	3.092595753
4256	3.844316261
8437	3.162527706
397	3.777915394
2967	4.785034118
1967	8.090253115
57696	6.550599188
81539	10.92099662
79785	2.99001983
8909	3.085081622
79794	5.099582632
7421	3.824847503
11211	3.982362719
5985	8.25418419
2054	8.482988551
283383	4.898354003
22818	9.381417082
23329	3.268377219
55832	7.386117168
55801	2.995389021
3458	3.0639751
56890	4.237666152
57122	9.333636193
4848	7.237045527
8914	8.047192003
11052	7.928621481
11103	6.965120135
51258	10.86514571
2597	13.21552461
4839	6.557875884
1108	8.395354739
84519	3.536961538
23074	4.933031061
50813	6.771098495
51147	7.199411759
2784	3.504216568
56994	9.110892983
8078	6.33398722
7167	11.36434087
79158	5.581937939
84727	5.23602487
2026	5.992367728
1822	3.642611322
113246	11.07248009
5777	3.645492523
10162	5.444815656
51559	3.722862745
339	2.674312085
64426	6.064389913
51026	6.886768227
2998	2.869216753
3945	12.49952419
5564	4.865744129
55907	7.976346121
29915	3.450811633
9847	6.147813924
57379	2.875633802
11021	4.176109789
5992	2.80854646
55188	5.970924929
8683	9.990884886
26127	7.262617872
3820	2.809606037
1303	5.920091226
10384	5.083334054
51567	6.520375088
2444	3.238299295
29940	5.044836094
51389	9.355722006
345895	2.757539675
4117	2.907127332
51522	11.09840434
55003	8.48247239
2651	3.992391548
57150	4.792855971
4739	3.666067101
387119	3.405719933
84830	2.853039623
25842	7.893718229
254394	4.301467095
79632	3.545694602
8732	5.382732671
4121	4.725476186
2570	3.133134986
57515	9.938974298
51020	9.453427242
7164	10.72090375
9750	2.928806374
23328	5.841148164
10090	4.723188141
79468	3.324432019
26271	8.222291118
5467	3.111281843
4988	2.980051007
2178	4.059438715
7287	3.612946159
65016	2.930390239
1432	5.369566863
6005	3.068069273
222658	3.940868662
11329	7.133353819
6648	4.527529245
29074	9.422590258
3605	2.75666556
112744	3.282194276
4172	10.04996807
9025	5.84925315
221692	3.279170975
266727	3.210254111
22858	3.236307207
26268	7.781275814
9308	9.833395064
23195	5.669928234
2740	2.718440485
55776	5.135041202
653	2.661183071
60468	2.842714585
221662	2.926686586
10486	5.4500492
79865	3.124463033
26036	4.773906814
9532	8.62776052
51715	5.365184762
222642	2.834346009
9457	3.240699237
81491	3.191353866
170931	2.784821388
26235	5.04127326
892	7.869230652
59336	3.875693264
1871	6.783262409
7803	11.2426435
6492	2.867964159
10973	4.140715611
154150	3.18600042
11149	3.29334931
1297	3.004288956
9439	4.605484231
8936	5.570347589
2822	2.963269788
7915	4.585347769
202	3.192298652
8876	2.689079397
8875	3.000868084
55856	8.732030276
60682	5.527330762
6206	12.32295376
81688	8.493458613
27088	2.99009807
51053	10.35076543
2070	7.922224525
55084	3.227413234
7101	2.965831328
8724	9.950864283
10246	3.002726247
10767	4.413345517
10475	6.246613029
5191	7.858404275
9841	3.878199656
9896	6.15829753
64065	8.617565954
57221	3.098805433
117247	3.288062989
51696	6.168243806
57211	4.874060284
9749	5.972342115
7957	3.456027643
7922	7.96752564
1235	2.609540899
6582	3.110742539
5252	4.029074722
51596	11.05029308
135138	3.00808014
9444	5.145206212
168090	2.952877076
10846	3.851423626
4188	3.018876767
7942	3.524969037
64094	3.163985721
896	4.746073177
705	7.371780797
84498	4.311774444
6908	5.942415288
5961	2.833572308
23506	3.345301151
5528	5.167024215
51069	4.801421275
5754	3.907479506
6722	3.964654876
23113	5.267981554
11165	7.475911468
10591	10.32366571
56940	3.688371693
55770	5.919426868
1347	11.30889112
55754	6.715804647
2762	7.454031872
26054	5.383853976
3617	2.782859816
7422	4.765381847
8899	6.011143983
7272	8.532805769
2030	3.733926048
8838	2.971421451
11120	5.734726827
3910	6.568678579
55603	9.458042978
53405	2.760414316
57666	5.478088561
59084	3.015284446
9450	3.089324629
10279	3.093250984
4224	3.492789415
9096	3.06676268
55914	5.108642451
56133	3.279891896
23438	7.421231486
83594	3.985153508
55722	5.502811748
4124	8.282601179
9037	2.973012696
730	3.00220386
11044	5.94800382
2690	2.831228118
3157	6.94732595
1611	9.836591175
8382	2.860186367
10902	8.211892226
10112	9.935754092
23530	8.749993089
10884	10.30441007
3313	10.16261611
23107	7.8131766
1839	4.556542965
83697	3.042279972
4015	7.114135605
3003	3.154715671
1007	2.965531378
10307	4.449064468
55374	3.699116322
6678	3.273207966
3550	10.57471481
3156	7.706845371
10087	5.670461452
23197	6.179091061
9421	3.054009538
56132	2.742121226
26167	2.764688034
56130	2.824153561
56129	3.048305033
8622	8.390102105
57396	4.272292284
56121	3.328005783
26762	3.203840523
2916	3.141154806
3702	2.939215799
55819	7.548091608
54974	4.782628855
411	3.838364501
9685	8.570883752
7060	3.86731793
57472	8.082616788
3593	3.017601821
79908	3.024123254
7265	8.631964234
4437	7.023332385
5924	3.030469153
2566	3.677892947
900	8.284496811
10622	3.193863558
29102	9.545438784
1004	3.321782938
4001	7.912911382
57561	7.153454321
64083	9.249839467
10923	8.63882593
4883	8.431353869
83989	4.766826602
10997	2.922020478
6897	11.16496671
50805	2.901659587
4012	3.69184084
5144	6.693988891
5810	7.928528127
55299	10.27847921
64902	3.137322734
5618	2.948594665
10723	4.377174774
3565	3.033098631
10111	5.924121122
3567	3.154464811
7903	3.081851887
10007	6.937960118
51294	2.758955286
6500	6.854287583
9631	9.057341158
2246	3.009452121
2908	8.898111791
56951	7.852666571
23398	6.819313118
3977	4.707773023
373	5.066340611
80006	5.267653174
735	2.867457956
10802	5.358401426
79770	7.948456757
23548	6.387541904
5917	10.41456788
23286	4.804164517
9555	11.01781888
10915	8.233939839
1809	6.36874963
4090	6.476726906
1452	6.358449471
22993	5.294769573
57222	7.629411766
5159	3.345461579
1044	2.990014837
8992	9.41045292
662	5.552114436
8614	6.236009497
80315	5.649888759
3274	3.093381328
1627	6.060113169
23567	3.634007259
23664	3.307336832
1962	3.270246517
5067	2.875604889
10051	9.47917144
93973	5.579419364
55171	4.12619722
51300	9.875115284
51185	6.808308803
3827	2.864287084
3273	2.789894598
604	5.52953043
3081	2.980173986
10686	2.774028436
84100	3.913686664
27031	4.110477798
942	2.962976255
51421	3.180545417
56954	5.047667152
26355	3.453443186
4968	5.996329778
3836	5.984980841
5096	7.055819532
7337	8.806492872
25852	4.457462132
80321	5.523376235
5948	3.17541182
5947	3.300193184
55186	7.604624736
131890	2.955316496
9616	5.369537283
7029	6.177134358
54464	4.081581366
8850	4.167946153
590	3.27718262
5276	2.88821848
11235	8.824178193
79782	2.780939142
7474	6.728095687
5210	3.576889371
1294	8.777317087
2257	5.625509772
5576	6.212859998
3280	4.287119234
7375	8.403104398
23527	4.1414193
1894	7.431545424
2779	3.269086271
2771	7.56325339
10342	8.599917886
8287	2.946059828
3373	5.66310617
11334	6.729167202
10641	8.094784584
6152	13.04812682
11068	7.220836298
57415	2.88821848
8087	9.29383636
868	3.680579148
56987	7.812943211
55081	3.485504728
59345	4.314973603
11148	2.678034459
84223	4.131537422
2632	9.099462985
27136	2.634850931
7372	7.012178929
22916	7.313173995
8723	7.211062995
79669	3.362477402
23150	3.269694973
54946	6.843765557
5361	3.538144986
523	7.409123493
80325	3.483118153
50512	4.741277261
7348	3.265119592
10675	5.231157874
23276	4.495460408
22937	6.725824708
79825	3.092349716
57501	2.609769801
79858	3.231037083
11222	10.41609377
57088	3.656800338
51409	4.512868995
1154	4.193835228
7867	6.114379351
93	4.282604059
57599	6.131333052
51122	7.724299399
64689	3.410902399
51555	2.887379184
9136	5.05076193
10057	5.364673301
13	3.161012869
10289	9.128137358
26084	3.752755899
54800	4.72067248
23007	3.267462482
7433	3.187991226
1764	3.809781411
6747	6.916315337
92999	4.294909405
7134	4.944058942
4820	7.60288035
1181	3.812613656
27086	6.333015563
28972	11.21050059
6787	6.838419238
6508	3.316413321
54891	3.649460652
8745	3.706878073
1716	9.472512863
55233	8.023105943
55683	3.729837286
81562	4.85146746
6242	3.019888343
150465	6.393310637
3552	5.462783145
6364	3.196471297
200576	3.560942987
30818	3.194223253
51011	5.743425677
4691	11.31870688
10120	7.067026312
80255	5.434401978
7535	3.174806562
10096	9.240581244
55240	3.958721424
57669	3.293853283
29842	3.10108991
9540	6.349861281
51277	3.579440907
5443	3.162020798
10254	5.197115749
9381	3.236484472
2820	7.372444137
1058	7.436892648
9595	2.761175321
90	4.786430611
85461	5.487582194
7781	3.898013021
4358	9.370276531
2976	6.239146109
8890	7.826236841
29959	6.007051244
3694	2.755817484
64838	4.073631826
3676	3.011884268
10213	9.796040057
9784	7.824670452
100302652	8.034598886
5496	8.204944847
5136	5.864956306
92840	4.017209438
5124	3.176005454
2641	3.220928856
10297	3.311882875
64135	4.144443375
25801	3.59481452
83444	4.664045794
7841	4.55810159
64427	3.185288839
4727	8.634742112
84759	4.444641756
2888	4.398883101
79745	5.121195833
3196	2.672775833
6711	5.995714812
550	8.592916011
57142	9.963267647
27429	6.803091972
84695	3.46372969
1796	3.212191875
2591	7.190131967
56655	8.841788577
6869	3.918720462
55704	4.6747997
33	3.415990302
84141	3.35768732
9801	9.865603656
10314	7.80694173
84128	7.618393288
2202	8.691422544
5967	2.847196056
55120	6.816338588
2335	6.566074494
6772	5.827910934
2744	5.52742221
64895	5.221609105
1768	2.774732297
55825	6.375629786
25972	8.063812682
3485	3.31460909
84173	3.184266441
3488	4.377753693
9736	5.688107978
80303	3.416914784
3769	3.099293639
10575	10.26254357
2677	5.982823195
4759	3.45957395
23301	5.530037394
5013	3.213435576
10190	7.289863085
80219	7.036009712
10578	2.780516177
23451	8.633792141
8869	3.334347644
9486	4.165899892
79031	7.205919831
25843	8.416397009
3336	7.482665477
55818	6.851962511
50519	3.180786358
51652	7.799351721
7701	4.778313364
7850	4.115611042
53632	3.136635263
150572	3.052978273
3554	5.328065832
7475	4.158077584
8808	3.982166338
8809	3.113275068
8807	2.797414715
6549	3.290578372
2274	8.916456476
79083	3.399510324
27013	5.93154503
80146	6.233247378
8576	6.648729701
60482	2.746372999
3069	7.591420022
5510	8.034303278
23178	4.460427481
10494	6.106262035
7173	2.969635665
5624	4.248357503
3398	6.895643802
9014	5.434386824
3241	8.073935597
4953	10.29172625
57448	6.379620517
79954	4.434120386
55041	6.90845474
26003	7.447652526
6801	3.145788718
10153	8.85285023
23683	6.182043716
80067	2.935389597
25797	2.47664103
22930	5.882831841
8604	6.128273995
151393	3.133082742
1746	3.751777741
3938	2.751640801
1615	9.371962928
6432	9.646841715
6382	5.524574383
5334	3.740757631
6509	4.35379722
6654	5.551203231
8942	9.342392972
7456	4.277948757
4999	6.199634642
9167	9.965994881
56902	7.261407209
5000	6.367477489
5341	3.081434517
390	7.320789124
1386	4.622425649
63892	5.618273874
22848	3.190064132
66008	6.983381611
54980	5.581340976
51449	6.868319627
84634	3.300811652
2034	5.466703285
1820	4.308150094
7341	7.272686459
50489	3.010907378
116444	3.071449269
25806	2.934134683
525	2.963196288
4780	10.20087914
2956	8.341511451
6697	6.912032701
2043	3.094039116
117583	2.749403643
10056	8.979250734
7840	5.551166089
607	3.312578853
5396	3.927584106
1718	4.058746699
23341	4.514740655
4139	4.220429931
7143	2.932016387
79906	3.303849843
2882	5.861072846
27101	4.141495462
6342	7.145637902
25823	3.590401888
60676	3.262418798
55103	3.340692159
9068	2.694267714
9731	5.782302958
9917	5.638949387
127428	4.403884319
9528	10.0697612
115353	8.129617024
49856	7.016477935
7827	2.740511014
51253	9.423839418
23463	9.311558481
6146	11.20505154
26038	2.788738053
5768	6.295637359
6814	6.734905734
148479	8.412563288
54206	8.366422308
11315	11.74297681
57535	3.108454477
4985	3.289795201
271	4.420767889
6429	9.568742061
51102	5.959604914
3749	3.484850915
80267	4.82025123
79084	5.830958824
515	5.350799516
5906	7.574998851
3065	8.966733847
829	10.13090952
64766	6.73570842
127544	3.525666749
10067	8.590195351
55223	3.105017579
55870	6.078912624
58512	3.687823162
6421	10.10580823
58480	2.803603041
54856	4.773798282
9181	3.439341686
28956	8.424408948
4209	4.878684694
85440	3.939298265
6723	9.329037037
26232	3.413935622
26270	3.619192494
81563	6.005035116
54823	3.483960004
10459	8.498357298
9829	3.386859521
3953	4.469158798
10625	8.239014436
9927	5.327698652
10216	3.197896364
60672	5.733839337
9887	4.502450538
4688	3.26208231
5132	2.84984246
23169	4.419129131
5321	9.363244254
1647	8.339328042
65121	3.376516041
390999	2.876097998
79971	7.154736433
7799	4.187222602
5997	8.109461267
6121	2.800211767
6738	6.439336323
270	2.840056251
51377	4.862049247
10286	6.433545805
9295	8.784193672
1491	6.448830826
79814	5.002157234
56944	2.898696456
51086	3.514773195
10878	2.86504501
23207	7.155722076
1429	7.022483336
10745	4.887030766
7709	3.495207608
339488	2.896180351
914	3.32489461
8458	6.938917918
2494	2.986198912
23046	3.06621552
252839	10.48068311
54936	6.998285528
55700	6.75415805
10352	6.022584667
51179	2.911283604
127700	3.564440074
64960	10.96407837
149371	6.928814928
8443	8.512990658
7257	7.257295358
54955	5.641212115
64121	7.477406556
6905	7.65656121
4811	4.541304007
3964	4.976799378
84618	3.104613189
51440	2.983428836
4548	5.269128902
656	3.40658515
4610	2.937455893
57568	5.453305387
57829	3.148222565
6018	5.227583833
8564	3.032898119
127396	4.87755309
9132	3.007109168
9783	3.189284587
10000	3.000309414
2117	3.359498016
34	7.434606056
81849	2.740836545
6504	3.019206892
962	3.174680154
23266	5.932325344
11240	3.249998534
6390	9.353805209
4237	8.495712566
80135	9.612255556
10765	4.484492513
6675	9.045579363
81569	3.145579763
1486	5.10206669
5999	2.948592003
59349	6.892574677
84966	2.834612904
117178	6.138305039
54680	5.991418688
26279	3.085959268
5929	4.260120637
2635	4.618171829
2633	4.991878169
57576	2.954526861
5129	3.947808435
8934	6.837969002
11126	2.75904317
10628	9.634236415
1889	6.54900124
3155	7.864334217
2582	6.241554641
3399	11.00574645
1380	3.051765358
4179	9.357509057
9129	5.892643555
51107	6.902144388
64175	7.787381486
6513	6.698810527
10969	7.421391822
991	7.379285509
4352	3.210500299
9048	3.03226272
9670	4.135320695
533	10.04837734
8704	6.837085404
79033	5.528885396
8643	3.077542151
10327	9.248436445
5052	12.77462517
8503	4.697864053
10103	6.540952834
8548	3.746415569
57821	2.748448196
10560	5.182634178
2166	3.532802984
387338	6.527627753
50999	7.216540274
80133	3.058802809
1810	6.848074757
1266	9.581154392
23215	7.761774445
2152	5.134062137
5825	6.535947382
8674	4.441382004
51611	7.096573732
356	3.263658512
58155	5.62893443
7292	2.973858763
9588	11.30365786
55157	7.120019406
3290	3.019084017
3664	2.922929773
27042	6.230342814
462	2.891679973
11123	3.224078946
25949	8.135001332
57035	6.428977486
23443	4.09245984
55758	4.973593599
3925	8.017801028
56181	6.941865532
57134	2.966359633
4751	6.107005374
6195	5.319574358
79947	5.119739557
29937	8.709465619
25936	5.580037834
5629	2.973016627
8289	3.485280751
1063	8.509155273
6118	9.47583353
5511	6.649417214
23673	6.507331681
54996	6.69075121
200010	3.251756291
114883	8.877519147
51060	9.985965656
57488	8.261736807
10849	5.747130551
23184	5.757506623
5955	8.257158023
1143	2.988239635
4587	3.250536661
78989	3.012755829
10274	6.813663972
51146	2.863651648
6794	3.414366459
4297	5.020812792
11181	3.38907734
56912	6.3132168
4317	2.781510778
335	2.920634917
84215	3.191588238
6543	3.305980127
11133	5.211796774
6230	11.56234443
9928	6.465799422
7139	3.269569651
83479	6.156503076
23271	6.043360229
22926	5.601767647
1421	2.978930952
55686	4.583331998
7141	3.701955575
22868	7.097005816
8828	3.261255286
1385	5.96020077
8609	4.361076115
7276	2.796387609
9331	3.174327354
79630	3.771475346
23632	2.943670602
55259	2.928245599
4033	3.185434591
23120	2.939011217
9789	4.173717182
57558	3.749756074
6785	4.065732745
27145	3.493143506
9994	7.923990807
9324	8.858944537
90025	3.672251922
1268	5.004266197
81833	2.794686686
81573	6.293546958
84251	3.099054334
23469	7.124402835
153918	3.132766337
79747	2.875967248
5325	7.715746199
84085	7.986179776
7128	6.960031282
9465	3.493944863
10981	8.016051626
4602	3.142633757
64577	2.961284889
6446	11.62969799
383	2.687505845
1490	8.380810066
6943	3.261054851
83449	3.089059326
26234	8.787298336
80306	7.20854067
9194	4.891094683
10329	5.254428534
80264	4.050606591
8673	9.62248899
64858	6.796261642
103910	11.41762872
2309	6.698862741
84071	2.831275442
2691	3.464577531
6185	11.69014201
845	2.686846448
118427	3.003321779
5311	4.127012929
9429	2.918385485
6696	3.1142647
10983	9.616426624
5918	6.939371471
64747	8.472992976
25782	7.352043874
5493	4.234645799
29855	5.977380708
11278	3.891252421
27253	2.964148655
64342	4.458719442
60526	3.863826665
57539	4.76748372
894	2.876072571
8074	3.011312296
22936	7.006108207
56171	2.766730846
57404	5.170909978
4709	7.025954728
9330	3.962715198
23314	3.324206836
7320	7.212509645
140803	3.153386307
9615	3.370224907
687	6.734973546
9414	6.010518123
84417	2.973105989
9270	5.58129732
51692	8.805023524
80235	3.431811557
205564	4.833684723
80212	6.786287989
84886	6.998417595
440730	2.915966365
55127	5.805414793
9991	4.022531005
5887	8.799564586
23307	5.331063857
8727	9.002867124
54942	7.126691266
89891	7.276409648
6418	11.19156167
5524	4.907408803
2733	6.676578118
51552	7.64746459
11064	5.519348389
22954	6.040747107
26190	6.896779368
26147	6.93103274
10783	5.796608639
54836	3.277732357
5537	7.568920867
4702	9.715542265
81932	4.676642243
92400	7.278831559
57864	2.988837766
84263	8.166221431
79109	7.325941201
8013	4.291729164
27130	3.515050219
79695	4.052685723
57706	4.634791968
85365	5.61908485
1441	3.095679419
2531	7.229841155
9525	4.746704588
9480	7.249439132
148223	4.362188523
84878	4.169290682
26094	4.033087465
283571	2.804137609
338917	2.938306472
51077	5.851444372
5228	3.025416095
83982	7.257646563
91754	6.70007899
97	8.064474273
112752	6.523562674
10577	7.655765731
83544	4.970494226
64207	8.931637555
4053	4.048660054
9870	3.394826169
27030	3.99990389
23093	3.268421027
5826	3.930600198
1743	6.20283039
57718	2.882807261
7043	3.40034932
79696	3.459505499
81892	11.12718285
58517	8.005325956
4329	6.645343732
8111	3.179549779
2103	2.813578905
8892	9.404262064
55051	5.730745791
51004	5.036669047
23433	9.599474985
9913	5.371160667
114818	3.144210982
1788	4.611618023
54867	4.993395865
54454	5.020883061
2281	4.984783822
64225	5.685869431
51646	7.295538863
25940	5.782510198
84272	6.399995235
54812	5.470522166
29094	4.997710057
25927	4.215491549
53335	3.238757994
9419	6.586059258
4072	3.101422792
26503	5.741015551
79627	4.743004605
55719	4.633621181
3416	7.068574406
6975	2.891618138
3437	3.588077258
159296	2.768682736
3433	3.632669096
57678	4.510970705
51076	7.589679727
5507	9.472897791
84795	4.510447591
26507	3.319383833
4601	4.898592691
10285	8.396358816
80007	5.386863962
2834	3.066090585
26123	8.797030602
404636	5.740815356
60370	9.364608898
79207	7.088290798
79591	5.816652522
30819	2.969252202
?159686	3.181087082
2805	8.343162149
1369	2.871053556
79946	3.172473699
6425	3.405152476
10672	3.154744527
284058	5.983989459
3217	8.399001364
1394	2.651610209
3213	3.400859788
3211	3.06903274
1843	6.704901766
79646	4.274359473
4488	3.709881605
7010	3.047164018
10171	8.280327526
79886	8.379508226
54586	2.954589156
79817	6.011459067
11172	2.859389054
3641	7.238727852
2315	3.127924038
29126	3.105870679
3443	2.820633967
3445	3.360536149
2891	2.742144018
79700	5.413464585
25902	8.80260925
84918	8.918165123
80129	2.978321945
5110	9.47465456
57480	3.292798049
80177	2.799302279
80231	2.937579928
4115	3.152660561
84418	10.62567753
54853	5.974526305
64411	3.800568919
56128	3.009676028
56126	3.590401888
56122	4.388257721
56124	3.00421947
83884	2.988087503
63923	2.876971194
63931	8.142515211
91687	6.237436141
8995	2.890237947
92344	3.906823083
2853	3.064338506
39	9.988842459
6950	8.473775805
83887	3.311520851
9795	4.970024782
3762	2.837735294
79684	4.251807496
63970	2.81850639
56159	3.009233049
407	3.246690361
51248	8.662819175
84068	3.123410997
84955	6.003292673
56943	7.878786365
84930	7.526843477
56243	3.423466457
84898	6.977413776
80314	5.182913237
23280	3.468182424
84318	7.046539674
6883	8.197777176
55068	4.502899819
8600	2.837670611
9617	4.374153503
54937	2.885459451
29103	7.704615114
80209	6.278273077
51569	6.978969982
11193	5.846137331
1997	5.110778328
4093	4.286160302
10808	8.408176622
84078	7.039537243
29880	9.290275211
11340	9.32815595
2107	8.108832289
7045	10.31769432
51307	4.687514279
64374	6.609835828
51247	9.965816609
9499	3.218710781
51780	6.724343222
1958	6.609131745
6417	7.945141866
5357	5.136185445
22835	3.165381425
7181	5.899648891
27340	5.378350168
7112	5.605204215
400	7.114123498
83468	8.513478271
80298	6.296076377
8835	2.958444849
4801	5.591490004
51019	8.778968363
317	3.389935299
1846	7.843521136
1191	4.437971968
8795	5.384709897
10174	3.995141121
2185	3.542670913
1135	3.175555244
148	2.959833606
5533	5.884207944
2053	3.512116561
81790	3.990100021
4879	2.723331686
29914	5.916423149
23435	8.753592743
943	3.282136243
65122	2.53416717
51123	5.158427876
83690	6.061551453
157506	5.074588397
8288	2.748920031
8165	8.153347958
8161	6.024277096
7706	4.624598627
59342	8.273619295
8405	8.501683018
6909	2.915719428
10237	9.232888225
9496	2.95503689
140735	6.536018408
56155	3.486564564
81558	3.751673697
23397	7.328358859
9227	2.68311927
23240	5.971388167
84057	6.58003206
85320	3.011420024
64282	5.391007857
113	3.82494529
